High,Low,Open,Close,Volume,actual
2177.090088,2163.48999,2168.830078,2173.600098,4038840000,2168.830078
2177.090088,2163.48999,2168.830078,2173.600098,4038840000,2168.830078
2178.290039,2166.209961,2173.149902,2170.840088,3505990000,2168.830078
2170.199951,2147.580078,2169.939941,2157.030029,3848750000,2173.149902
2163.790039,2152.560059,2156.810059,2163.790039,3786530000,2169.939941
2168.189941,2159.070068,2163.51001,2164.25,3709200000,2156.810059
2182.870117,2168.790039,2168.790039,2182.870117,3663070000,2163.51001
2182.870117,2168.790039,2168.790039,2182.870117,3663070000,2168.790039
2182.870117,2168.790039,2168.790039,2182.870117,3663070000,2168.790039
2185.439941,2177.850098,2183.76001,2180.889893,3327550000,2168.790039
2187.659912,2178.610107,2182.23999,2181.73999,3334300000,2183.76001
2183.409912,2172,2182.810059,2175.48999,3254950000,2182.23999
2188.449951,2177.969971,2177.969971,2185.790039,3423160000,2182.810059
2186.280029,2179.419922,2183.73999,2184.050049,3000660000,2177.969971
2186.280029,2179.419922,2183.73999,2184.050049,3000660000,2183.73999
2186.280029,2179.419922,2183.73999,2184.050049,3000660000,2183.73999
2193.810059,2186.080078,2186.080078,2190.149902,3078530000,2183.73999
2186.23999,2178.139893,2186.23999,2178.149902,3196400000,2186.080078
2183.080078,2168.5,2177.840088,2182.219971,3388910000,2186.23999
2187.030029,2180.459961,2181.899902,2187.02002,3300570000,2177.840088
2185,2175.129883,2184.23999,2183.870117,3084800000,2181.899902
2185,2175.129883,2184.23999,2183.870117,3084800000,2184.23999
2185,2175.129883,2184.23999,2183.870117,3084800000,2184.23999
2185.149902,2175.959961,2181.580078,2182.639893,2777550000,2184.23999
2193.419922,2186.800049,2187.810059,2186.899902,3041490000,2181.580078
2186.659912,2171.25,2185.090088,2175.439941,3148280000,2187.810059
2179,2169.73999,2173.290039,2172.469971,2969310000,2185.090088
2187.939941,2160.389893,2175.100098,2169.040039,3342340000,2173.290039
2187.939941,2160.389893,2175.100098,2169.040039,3342340000,2175.100098
2187.939941,2160.389893,2175.100098,2169.040039,3342340000,2175.100098
2183.47998,2170.189941,2170.189941,2180.379883,2654780000,2175.100098
2182.27002,2170.409912,2179.449951,2176.120117,3006800000,2170.189941
2173.790039,2161.350098,2173.560059,2170.949951,3766390000,2179.449951
2173.560059,2157.090088,2171.330078,2170.860107,3392120000,2173.560059
2184.870117,2173.590088,2177.48999,2179.97998,3091120000,2171.330078
2184.870117,2173.590088,2177.48999,2179.97998,3091120000,2177.48999
2184.870117,2173.590088,2177.48999,2179.97998,3091120000,2177.48999
2184.870117,2173.590088,2177.48999,2179.97998,3091120000,2177.48999
2186.570068,2175.100098,2181.610107,2186.47998,3447650000,2177.48999
2187.870117,2179.070068,2185.169922,2186.159912,3319420000,2181.610107
2184.939941,2177.48999,2182.76001,2181.300049,3727840000,2185.169922
2169.080078,2127.810059,2169.080078,2127.810059,4233960000,2182.76001
2169.080078,2127.810059,2169.080078,2127.810059,4233960000,2169.080078
2169.080078,2127.810059,2169.080078,2127.810059,4233960000,2169.080078
2163.300049,2119.120117,2120.860107,2159.040039,4010480000,2169.080078
2150.469971,2120.27002,2150.469971,2127.02002,4141670000,2120.860107
2141.330078,2119.899902,2127.860107,2125.77002,3664100000,2150.469971
2151.310059,2122.360107,2125.360107,2147.26001,3373720000,2127.860107
2146.47998,2131.199951,2146.47998,2139.159912,5014360000,2125.360107
2146.47998,2131.199951,2146.47998,2139.159912,5014360000,2146.47998
2146.47998,2131.199951,2146.47998,2139.159912,5014360000,2146.47998
2153.610107,2135.909912,2143.98999,2139.120117,3163000000,2146.47998
2150.800049,2139.169922,2145.939941,2139.76001,3140730000,2143.98999
2165.110107,2139.570068,2144.580078,2163.120117,3712090000,2145.939941
2179.98999,2170.939941,2170.939941,2177.179932,3552830000,2144.580078
2173.75,2163.969971,2173.290039,2164.689941,3317190000,2170.939941
2173.75,2163.969971,2173.290039,2164.689941,3317190000,2173.290039
2173.75,2163.969971,2173.290039,2164.689941,3317190000,2173.290039
2158.540039,2145.040039,2158.540039,2146.100098,3216170000,2173.290039
2161.129883,2141.550049,2146.040039,2159.929932,3437770000,2158.540039
2172.399902,2151.790039,2161.850098,2171.370117,3891460000,2146.040039
2172.669922,2145.199951,2168.899902,2151.129883,4249220000,2161.850098
2175.300049,2156.51001,2156.51001,2168.27002,4173340000,2168.899902
2175.300049,2156.51001,2156.51001,2168.27002,4173340000,2156.51001
2175.300049,2156.51001,2156.51001,2168.27002,4173340000,2156.51001
2164.409912,2154.77002,2164.330078,2161.199951,3137550000,2156.51001
2165.459961,2144.01001,2163.370117,2150.48999,3750890000,2164.330078
2163.949951,2155.149902,2155.149902,2159.72998,3906550000,2163.370117
2162.929932,2150.280029,2158.219971,2160.77002,3461550000,2155.149902
2165.860107,2144.850098,2164.189941,2153.73999,3619890000,2158.219971
2165.860107,2144.850098,2164.189941,2153.73999,3619890000,2164.189941
2165.860107,2144.850098,2164.189941,2153.73999,3619890000,2164.189941
2169.600098,2160.389893,2160.389893,2163.659912,2916550000,2164.189941
2161.560059,2128.840088,2161.350098,2136.72998,3438270000,2160.389893
2145.360107,2132.77002,2137.669922,2139.179932,2977100000,2161.350098
2138.189941,2114.719971,2130.26001,2132.550049,3580450000,2137.669922
2149.189941,2132.97998,2139.679932,2132.97998,3228150000,2130.26001
2149.189941,2132.97998,2139.679932,2132.97998,3228150000,2139.679932
2149.189941,2132.97998,2139.679932,2132.97998,3228150000,2139.679932
2135.610107,2124.429932,2132.949951,2126.5,2830390000,2139.679932
2144.379883,2135.48999,2138.310059,2139.600098,3170000000,2132.949951
2148.439941,2138.149902,2140.810059,2144.290039,3362670000,2138.310059
2147.179932,2133.439941,2142.51001,2141.340088,3337170000,2140.810059
2142.629883,2130.090088,2139.429932,2141.159912,3448850000,2142.51001
2142.629883,2130.090088,2139.429932,2141.159912,3448850000,2139.429932
2142.629883,2130.090088,2139.429932,2141.159912,3448850000,2139.429932
2154.790039,2146.909912,2148.5,2151.330078,3357320000,2139.429932
2151.439941,2141.929932,2149.719971,2143.159912,3751340000,2148.5
2145.72998,2131.590088,2136.969971,2139.429932,3775200000,2149.719971
2147.129883,2132.52002,2144.060059,2133.040039,4204830000,2136.969971
2140.719971,2119.360107,2132.22998,2126.409912,4019510000,2144.060059
2140.719971,2119.360107,2132.22998,2126.409912,4019510000,2132.22998
2140.719971,2119.360107,2132.22998,2126.409912,4019510000,2132.22998
2133.25,2125.530029,2129.780029,2126.149902,3922400000,2132.22998
2131.449951,2097.850098,2128.679932,2111.719971,4532160000,2129.780029
2111.76001,2094,2109.429932,2097.939941,4248580000,2128.679932
2102.560059,2085.22998,2098.800049,2088.659912,3886740000,2109.429932
2099.070068,2083.790039,2083.790039,2085.179932,3837860000,2098.800049
2099.070068,2083.790039,2083.790039,2085.179932,3837860000,2083.790039
2099.070068,2083.790039,2083.790039,2085.179932,3837860000,2083.790039
2132,2100.590088,2100.590088,2131.52002,3736060000,2083.790039
2146.870117,2123.560059,2129.919922,2139.560059,3916930000,2100.590088
2170.100098,2125.350098,2131.560059,2163.26001,6264150000,2129.919922
2182.300049,2151.169922,2167.48999,2167.47998,6451640000,2131.560059
2165.919922,2152.48999,2162.709961,2164.449951,4988050000,2167.48999
2165.919922,2152.48999,2162.709961,2164.449951,4988050000,2162.709961
2165.919922,2152.48999,2162.709961,2164.449951,4988050000,2162.709961
2171.360107,2156.080078,2165.639893,2164.199951,5367200000,2162.709961
2180.840088,2166.379883,2168.290039,2180.389893,4543860000,2165.639893
2179.219971,2172.199951,2177.530029,2176.939941,3830590000,2168.290039
2188.060059,2176.649902,2178.610107,2187.120117,3809160000,2177.530029
2189.889893,2180.379883,2186.850098,2181.899902,3572400000,2178.610107
2189.889893,2180.379883,2186.850098,2181.899902,3572400000,2186.850098
2189.889893,2180.379883,2186.850098,2181.899902,3572400000,2186.850098
2198.699951,2186.429932,2186.429932,2198.179932,3607010000,2186.850098
2204.800049,2194.51001,2201.560059,2202.939941,3957940000,2186.429932
2204.719971,2194.51001,2198.550049,2204.719971,3418640000,2201.560059
2204.719971,2194.51001,2198.550049,2204.719971,3418640000,2198.550049
2213.350098,2206.27002,2206.27002,2213.350098,1584600000,2198.550049
2213.350098,2206.27002,2206.27002,2213.350098,1584600000,2206.27002
2213.350098,2206.27002,2206.27002,2213.350098,1584600000,2206.27002
2211.139893,2200.360107,2210.209961,2201.719971,3505650000,2206.27002
2210.459961,2198.149902,2200.76001,2204.659912,3706560000,2210.209961
2214.100098,2198.810059,2204.969971,2198.810059,5533980000,2200.76001
2202.600098,2187.439941,2200.169922,2191.080078,5063740000,2204.969971
2197.949951,2188.370117,2191.120117,2191.949951,3779500000,2200.169922
2197.949951,2188.370117,2191.120117,2191.949951,3779500000,2191.120117
2197.949951,2188.370117,2191.120117,2191.949951,3779500000,2191.120117
2209.419922,2199.969971,2200.649902,2204.709961,3895230000,2191.120117
2212.780029,2202.209961,2207.26001,2212.22998,3855320000,2200.649902
2241.629883,2208.929932,2210.719971,2241.350098,4501820000,2207.26001
2251.689941,2237.570068,2241.129883,2246.189941,4200580000,2210.719971
2259.800049,2249.22998,2249.72998,2259.530029,3884480000,2241.129883
2259.800049,2249.22998,2249.72998,2259.530029,3884480000,2249.72998
2259.800049,2249.22998,2249.72998,2259.530029,3884480000,2249.72998
2264.030029,2252.370117,2258.830078,2256.959961,4034510000,2249.72998
2277.530029,2263.320068,2263.320068,2271.719971,3857590000,2258.830078
2276.199951,2248.439941,2268.350098,2253.280029,4406970000,2263.320068
2272.120117,2253.77002,2253.77002,2262.030029,4168200000,2268.350098
2268.050049,2254.23999,2266.810059,2258.070068,5920340000,2253.77002
2268.050049,2254.23999,2266.810059,2258.070068,5920340000,2266.810059
2268.050049,2254.23999,2266.810059,2258.070068,5920340000,2266.810059
2267.469971,2258.209961,2259.23999,2262.530029,3248370000,2266.810059
2272.560059,2266.139893,2266.5,2270.76001,3298780000,2259.23999
2271.22998,2265.149902,2270.540039,2265.179932,2852230000,2266.5
2263.179932,2256.080078,2262.929932,2260.959961,2876320000,2270.540039
2263.790039,2258.840088,2260.25,2263.790039,2020550000,2262.929932
2263.790039,2258.840088,2260.25,2263.790039,2020550000,2260.25
2263.790039,2258.840088,2260.25,2263.790039,2020550000,2260.25
2263.790039,2258.840088,2260.25,2263.790039,2020550000,2260.25
2273.820068,2266.149902,2266.22998,2268.879883,1987080000,2260.25
2271.310059,2249.110107,2270.22998,2249.919922,2392360000,2266.22998
